0.027670860290527344,2
0.027770042419433594,3
0.027827978134155273,3
0.027894020080566406,3
0.02794790267944336,3
0.027996063232421875,3
0.02804398536682129,3
0.028090953826904297,3
0.028141021728515625,3
0.028189897537231445,3
0.028239011764526367,3
0.028288841247558594,3
0.028326749801635742,3
0.028367042541503906,3
0.02841496467590332,2
0.02845311164855957,2
0.028479814529418945,3
0.028512954711914062,3
0.028554916381835938,3
0.02859783172607422,3
0.028638839721679688,3
0.02868199348449707,2
0.028728008270263672,3
0.028773069381713867,3
0.02881598472595215,3
0.028857946395874023,2
0.028902769088745117,3
0.028950929641723633,3
0.028993844985961914,3
0.02903604507446289,2
0.029078006744384766,3
0.029121875762939453,3
0.02915811538696289,3
0.02919912338256836,2
0.029239892959594727,3
0.0292818546295166,3
0.029326915740966797,3
0.029371023178100586,3
0.029413938522338867,3
0.029454946517944336,3
0.029499053955078125,3
0.029551029205322266,2
0.029603958129882812,3
0.02963709831237793,2
0.029670000076293945,3
0.029699087142944336,3
0.029734134674072266,3
0.029768943786621094,3
0.02980184555053711,3
0.029834985733032227,3
0.029862165451049805,3
0.02988576889038086,3
0.02992081642150879,3
0.029967069625854492,3
0.03000497817993164,3
0.030038833618164062,3
0.03007674217224121,3
0.03011488914489746,3
0.030150890350341797,2
0.030192136764526367,3
0.030231952667236328,3
0.03026890754699707,3
0.03030705451965332,3
0.03034496307373047,3
0.0303800106048584,2
0.030416011810302734,3
0.030453920364379883,3
0.030492067337036133,3
0.030530929565429688,3
0.03057098388671875,3
0.03061079978942871,3
0.030651092529296875,2
0.030692100524902344,3
0.030735015869140625,3
0.030766963958740234,3
0.03078913688659668,3
0.030810117721557617,3
0.030843734741210938,3
0.030883073806762695,3
0.030930757522583008,3
0.03096175193786621,3
0.030992984771728516,3
0.03102397918701172,2
0.031055927276611328,3
0.031079769134521484,2
0.031099796295166016,3
0.0311279296875,3
0.03115701675415039,3
0.03118586540222168,3
0.03122711181640625,3
0.03125190734863281,3
0.03127908706665039,3
0.03130698204040527,2
0.031334877014160156,2
0.03137493133544922,3
0.031395912170410156,3
0.03142189979553223,3
0.031449079513549805,3
0.03147697448730469,3
0.031494140625,2
0.0315098762512207,2
0.031533002853393555,3
0.03156089782714844,2
0.03158903121948242,3
0.0316159725189209,3
0.03164315223693848,3
0.03166794776916504,3
0.03169703483581543,2
0.03172183036804199,2
0.031748056411743164,3
0.03177285194396973,3
0.03179788589477539,3
0.031822919845581055,2
0.031839847564697266,3
0.03186297416687012,2
0.031887054443359375,3
0.03190803527832031,3
0.031929969787597656,3
0.03195476531982422,3
0.03197884559631348,2
0.032002925872802734,3
0.032022953033447266,3
0.032037973403930664,2
0.03205704689025879,3
0.03208112716674805,2
0.0321049690246582,3
0.03212881088256836,3
0.03215503692626953,3
0.0321807861328125,3
0.032206058502197266,3
0.03223013877868652,3
0.03225278854370117,2
0.03227376937866211,2
0.0322878360748291,3
0.03230881690979004,3
0.0323328971862793,2
0.03235602378845215,3
0.032379865646362305,3
0.032418012619018555,3
0.03243899345397949,3
0.03246188163757324,2
0.03248405456542969,3
0.03250694274902344,3
0.03252983093261719,2
0.032547950744628906,3
0.0325617790222168,2
0.03258395195007324,2
0.03260684013366699,2
0.03262901306152344,3
0.03264880180358887,3
0.03266286849975586,3
0.032685041427612305,2
0.03271007537841797,3
0.03273487091064453,2
0.0327610969543457,3
0.03278684616088867,3
0.03281402587890625,3
0.03283405303955078,3
0.03285813331604004,3
0.0328829288482666,3
0.03290700912475586,3
0.03293204307556152,3
0.03295779228210449,3
0.032984018325805664,3
0.03301191329956055,3
0.033035993576049805,3
0.03305196762084961,3
0.033067941665649414,3
0.03309297561645508,3
0.033119916915893555,3
0.033148765563964844,3
0.03317689895629883,3
0.0332028865814209,2
0.03322887420654297,3
0.03325796127319336,3
0.03328514099121094,3
0.03330183029174805,3
0.03331708908081055,3
0.033338069915771484,3
0.03337383270263672,2
0.03340005874633789,2
0.033421993255615234,3
0.0334477424621582,3
0.03347492218017578,2
0.03350090980529785,3
0.03352499008178711,2
0.03354907035827637,3
0.03357195854187012,3
0.03359580039978027,3
0.033622026443481445,2
0.03364706039428711,3
0.03366994857788086,3
0.033692121505737305,3
0.03371691703796387,2
0.03374195098876953,3
0.03376603126525879,2
0.03378891944885254,3
0.03381180763244629,3
0.03383493423461914,3
0.0338590145111084,3
0.033883094787597656,2
0.03390693664550781,2
0.03393101692199707,3
0.03395390510559082,2
0.03397703170776367,3
0.03399991989135742,2
0.03402280807495117,3
0.03404688835144043,2
0.03407001495361328,2
0.03409600257873535,2
0.034120798110961914,3
0.03414487838745117,3
0.03416800498962402,2
0.03419089317321777,3
